pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty,surveillanceMessage
26000,,nse_cm,,NIFTY,NIFTY,,NIFTY,,,,,NIFTY,,,-1,1,-1,-1,2,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,1,1,0,0,1,0,-1,0,0,0,
26009,,nse_cm,,BANKNIFTY,BANKNIFTY,,BANKNIFTY,,,,,BANKNIFTY,,,-1,1,-1,-1,2,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,1,1,0,0,1,0,-1,0,0,0,
26037,,nse_cm,,FINNIFTY,FINNIFTY,,FINNIFTY,,,,,FINNIFTY,,,-1,1,-1,-1,2,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,1,1,0,0,1,0,-1,0,0,0,
26074,,nse_cm,,MIDCPNIFTY,MIDCPNIFTY,,MIDCPNIFTY,,,,,MIDCPNIFTY,,,-1,-1,-1,-1,2,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,1,1,0,0,1,0,-1,0,0,0,
15331,BL,nse_cm,,QGOLDHALF,QGOLDHALF-BL,,QGOLDHALF-BL,INF082J01408,,,,QUANTUM GOLD FUND,,,1,1,-1,-1,2,-1,NSE,,,888624000,,888624000,0,0,0,0,1324166400,121.53-129.03,0,0,1465579303,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,806166.00,1,0,12903,12153,1,1,1,0,0,1,0,5.884e+07,0,0,806166,
15333,SG,nse_cm,,746TS48A,746TS48A-SG,,746TS48A-SG,IN4520230033,,,,SDL TS 7.46% 2048,,,1,100,-1,-1,2,-1,NSE,,,1367712000,,1367712000,0,0,0,0,0,95.00-105.00,0,0,1465577415,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
15374,N4,nse_cm,,840CIFCL28,840CIFCL28-N4,,840CIFCL28-N4,INE121A07QY9,,,,SEC RE NCD 8.40% SR.V,,,1,1,-1,-1,2,-1,NSE,,,1367971200,,1367971200,0,0,0,0,1460851200,812.00-1218.00,0,0,1465577415,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,98520.00,1,0,121800,81200,1,1,1,0,0,1,0,4.40294e+06,0,0,98520,
15386,BL,nse_cm,,MANKIND,MANKIND-BL,,MANKIND-BL,INE634S01028,,,,MANKIND PHARMA LIMITED,,,10,1,-1,-1,2,-1,NSE,,,1368057600,,1368057600,0,0,0,0,1439078400,2305.00-2447.40,0,0,1465579303,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,41693.00,1,0,244740,230500,1,1,1,0,0,1,0,4.12805e+08,0,0,41693,
17071,EQ,nse_cm,,URAVIDEF,URAVIDEF-EQ,,URAVIDEF,INE568Z01015,,,,URAVI DEFENCE &TECH LTD,,,1,1,-1,-1,2,-1,NSE,,,1372982400,,1372982400,0,0,1411603200,1412121600,0,103.77-126.83,0,0,1465586470,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,372779.00,1,0,12683,10377,1,1,1,0,0,1,0,1.14e+07,0,0,372779,"The scrip PE is greater than 50 for previous 4 trailing quarters,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,High low price variation was greater than 300% in previous 365 days,High low price variation was greater than 100% in previous 6 months,High low price variation was greater than 200% in previous 365 days"
1708,EQ,nse_cm,,JAYBARMARU,JAYBARMARU-EQ,,JAYBARMARU,INE571B01036,,,,JAY BHARAT MARUTI LTD,,,1,1,-1,-1,2,-1,NSE,,,493603200,,505094400,0,0,0,0,1440720000,119.86-146.48,0,0,1465586470,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,750822.00,1,0,14648,11986,1,1,1,0,0,1,0,1.0825e+08,0,0,750822,Stage 1 Short Term ASM scrip
17091,ST,nse_cm,,MAGSON,MAGSON-ST,,MAGSON-ST,INE0O1S01012,,,,MAGSON RETAIL AND DIST L,,,5,1000,-1,-1,2,-1,NSE,,,1373068800,,1373068800,0,0,0,0,1411084800,156.70-173.10,0,0,1465586470,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,403032.00,1000,0,17310,15670,1,1,1,0,0,1,0,1.23252e+07,0,0,403032,"Stage I ESM Scrip,The scrip PE is greater than 50 for previous 4 trailing quarters,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult,Gross settlement (Trade for Trade)"
17112,SG,nse_cm,,745TN43,745TN43-SG,,745TN43-SG,IN3120230146,,,,SDL TN 7.45% 2043,,,1,100,-1,-1,2,-1,NSE,,,1373155200,,1373155200,0,0,0,0,0,95.00-105.00,0,0,1465577416,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000,
17117,SG,nse_cm,,745AS33,745AS33-SG,,745AS33-SG,IN1220230065,,,,SDL AS 7.45% 2033,,,1,100,-1,-1,2,-1,NSE,,,1373155200,,1373155200,0,0,0,0,0,95.00-105.00,0,0,1465577416,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
15158,BL,nse_cm,,RHL,RHL-BL,,RHL-BL,INE508K01013,,,,ROBUST HOTELS LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1366848000,,1366848000,0,0,1411171200,1411689600,0,172.82-183.50,0,0,1465579302,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,543478.00,1,0,18350,17282,1,1,1,0,0,1,0,1.72917e+07,0,0,543478,
15174,EQ,nse_cm,,TARIL,TARIL-EQ,,TARIL,INE763I01026,,,,TRANS & RECTI. LTD,,,5,1,-1,-1,2,-1,NSE,,,883267200,,883267200,0,0,0,0,1431216000,247.60-371.40,0,0,1465586470,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,322978.00,1,0,37140,24760,1,1,1,0,0,1,0,3.00166e+08,0,0,322978,High low price variation was greater than 150% in previous 12 months
15177,BL,nse_cm,,TARIL,TARIL-BL,,TARIL-BL,INE763I01026,,,,TRANS & RECTI. LTD,,,5,1,-1,-1,2,-1,NSE,,,883267200,,883267200,0,0,0,0,1431216000,300.25-318.75,0,0,1465579302,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,312772.00,1,0,31875,30025,1,1,1,0,0,1,0,3.00166e+08,0,0,312772,
15184,EQ,nse_cm,,BRIGADE,BRIGADE-EQ,,BRIGADE,INE791I01019,,,,BRIGADE ENTER. LTD,,,5,1,-1,-1,2,-1,NSE,,,883526400,,883526400,0,0,0,0,1439510400,518.60-777.80,0,0,1465586470,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,154093.00,1,0,77780,51860,1,1,1,0,0,1,0,2.44593e+08,0,0,154093,
15185,BL,nse_cm,,KIRLPNU,KIRLPNU-BL,,KIRLPNU-BL,INE811A01020,,,,KIRLOSKAR PNEUMATIC COM L,,,10,1,-1,-1,2,-1,NSE,,,1366934400,,1366934400,0,0,0,0,1454198400,1577.00-1674.40,0,0,1465579302,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,60730.00,1,0,167440,157700,1,1,1,0,0,1,0,6.49521e+07,0,0,60730,
166,EQ,nse_cm,,ANDHRAPAP,ANDHRAPAP-EQ,,ANDHRAPAP,INE435A01051,,,,ANDHRA PAPER LIMITED,,,1,1,-1,-1,2,-1,NSE,,,471830400,,,0,0,0,0,1438473600,49.26-73.88,0,0,1465586469,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,1624009.00,1,0,7388,4926,1,1,1,0,0,1,0,1.9885e+08,0,0,1624009,The scrip PE is greater than 50 for previous 4 trailing quarters
16621,BE,nse_cm,,VAISHALI,VAISHALI-BE,,VAISHALI,INE972X01022,,,,VAISHALI PHARMA LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1263513600,,1263513600,0,0,0,0,1413417600,6.78-7.48,0,0,1465586470,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,4266111.00,1,0,748,678,1,1,1,0,0,1,0,1.30462e+08,0,0,4266111,"Stage I ESM Scrip,Gross settlement (Trade for Trade)"
303,SG,nse_cm,,689GA30,689GA30-SG,,689GA30-SG,IN1420200140,,,,SDL GA 6.89% 2030,,,1,100,-1,-1,2,-1,NSE,,,1286323200,,1286323200,0,0,0,0,0,95.00-105.00,0,0,1465577413,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,327000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+07,0,0,327000,
30422,SG,nse_cm,,704KA32,704KA32-SG,,704KA32-SG,IN1920240323,,,,SDL KA 7.04% 2032,,,1,100,-1,-1,2,-1,NSE,,,1427587200,,1427587200,0,0,0,0,0,95.00-105.00,0,0,1465577418,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,3e+08,0,0,999900,
30429,SG,nse_cm,,709AP35,709AP35-SG,,709AP35-SG,IN1020240785,,,,SDL AP 7.09% 2035,,,1,100,-1,-1,2,-1,NSE,,,1427587200,,1427587200,0,0,0,0,0,95.00-105.00,0,0,1465577418,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999908.00,100,0,10500,9500,1,1,1,0,0,1,0,1.148e+08,0,0,999908,
30448,SG,nse_cm,,71PN45,71PN45-SG,,71PN45-SG,IN2820240298,,,,SDL PN 7.1% 2045,,,1,100,-1,-1,2,-1,NSE,,,1427587200,,1427587200,0,0,0,0,0,95.00-105.00,0,0,1465577418,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999999.00,100,0,10500,9500,1,1,1,0,0,1,0,1.998e+08,0,0,999999,
30451,SG,nse_cm,,71WB47,71WB47-SG,,71WB47-SG,IN3420240316,,,,SDL WB 7.1% 2047,,,1,100,-1,-1,2,-1,NSE,,,1427587200,,1427587200,0,0,0,0,0,95.00-105.00,0,0,1465577418,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000,
30460,SM,nse_cm,,RAPIDFLEET,RAPIDFLEET-SM,,RAPIDFLEET-SM,INE0QX901013,,,,RAPID FLEET MGT SERVICE L,,,5,600,-1,-1,2,-1,NSE,,,1427587200,,1427587200,0,0,0,0,0,151.20-226.80,0,0,1465586470,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,243117.00,600,0,22680,15120,1,1,1,0,0,1,0,7.4348e+06,0,0,243117,"Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult"
30472,EQ,nse_cm,,AONELIQUID,AONELIQUID-EQ,,AONELIQUID,INF1J2R01056,,,,AONEAMC - AONELIQUID,,,1,1,-1,-1,2,-1,NSE,,,1427587200,,1427587200,0,0,0,0,0,1009.85-1116.13,0,0,1465579226,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,92026.00,1,0,111613,100985,1,1,1,0,0,1,0,2.81426e+06,0,0,92026,
30492,N0,nse_cm,,819CIFL27,819CIFL27-N0,,819CIFL27-N0,INE121A07SM0,,,,CIFL 8.19% 2027 SR 652,,,1,1,-1,-1,2,-1,NSE,,,1427932800,,1427932800,0,0,0,0,1457740800,80000.00-120000.00,0,0,1465577418,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,999.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,117500,0,0,999,
30723,N0,nse_cm,,822ABHFL29,822ABHFL29-N0,,822ABHFL29-N0,INE831R07656,,,,ABHFL 8.22% 2029 SR C2,,,1,1,-1,-1,2,-1,NSE,,,1465430400,,1465430400,0,0,0,0,0,80000.00-120000.00,0,0,1465577418,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,1000.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,50000,0,0,1000,
3089,SG,nse_cm,,699WB36,699WB36-SG,,699WB36-SG,IN3420200302,,,,SDL WB 6.99% 2036,,,1,100,-1,-1,2,-1,NSE,,,1302048000,,1302048000,0,0,0,0,0,95.00-105.00,0,0,1465577413,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999648.00,100,0,10500,9500,1,1,1,0,0,1,0,4.68e+08,0,0,999648,
30984,N6,nse_cm,,846REC28,846REC28-N6,,846REC28-N6,INE020B07HP8,,,,BOND 8.46% TAX FREE S2A,,,1,1,-1,-1,2,-1,NSE,,,1067558400,,1067558400,0,0,0,0,1447804800,874.64-1311.94,0,0,1465577418,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,91460.00,1,0,131194,87464,1,1,1,0,0,1,0,1.63878e+07,0,0,91460,
30986,N7,nse_cm,,837REC33,837REC33-N7,,837REC33-N7,INE020B07HQ6,,,,BOND 8.37% TAX FREE S3A,,,1,1,-1,-1,2,-1,NSE,,,1067558400,,1067558400,0,0,0,0,1447804800,27200.00-40800.00,0,0,1465577418,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,2941.00,1,0,4.08e+06,2.72e+06,1,1,1,0,0,1,0,136550,0,0,2941,
3099,EQ,nse_cm,,SHREDIGCEM,SHREDIGCEM-EQ,,SHREDIGCEM,INE232A01011,,,,SHREE DIGVIJAY CEM CO LTD,,,1,1,-1,-1,2,-1,NSE,,,484531200,,1250640000,0,0,0,0,1440288000,55.72-83.58,0,0,1465586470,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,1435662.00,1,0,8358,5572,1,1,1,0,0,1,0,1.47869e+08,0,0,1435662,
30990,N9,nse_cm,,871REC28,871REC28-N9,,871REC28-N9,INE020B07HS2,,,,BOND 8.71% TAX FREE S2B,,,1,1,-1,-1,2,-1,NSE,,,1067558400,,1067558400,0,0,0,0,1447804800,893.60-1340.40,0,0,1465577418,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,89524.00,1,0,134040,89360,1,1,1,0,0,1,0,1.17148e+07,0,0,89524,
30992,NA,nse_cm,,862REC33,862REC33-NA,,862REC33-NA,INE020B07HT0,,,,BOND 8.62% TAX FREE S3B,,,1,1,-1,-1,2,-1,NSE,,,1067558400,,1067558400,0,0,0,0,1384560000,994.40-1491.58,0,0,1465577418,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,13613.00,1,0,149158,99440,1,1,1,0,0,1,0,416304,0,0,13613,
3103,EQ,nse_cm,,SHREECEM,SHREECEM-EQ,,SHREECEM,INE070A01015,,,,SHREE CEMENT LIMITED,,,500,1,-1,-1,2,-1,NSE,,,471830400,,483321600,0,0,0,0,1446595200,21465.00-26235.00,0,0,1465586470,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,4185.00,1,0,2.6235e+06,2.1465e+06,1,1,1,0,0,1,0,3.60807e+07,0,0,4185,
31181,EQ,nse_cm,,MCX,MCX-EQ,,MCX,INE745G01043,,,,MULTI COMMODITY EXCHANGE,,,10,1,-1,-1,2,-1,NSE,,,1015718400,,1015718400,0,0,0,0,1451779200,2469.50-3018.10,0,0,1465586470,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,1,1,36208.00,1,0,301810,246950,1,1,1,0,0,1,0,2.54992e+08,0,0,36208,
3129,EQ,nse_cm,,TRANSWORLD,TRANSWORLD-EQ,,TRANSWORLD,INE757B01015,,,,TRANSWORLD SHIP LINES LTD,,,1,1,-1,-1,2,-1,NSE,,,478483200,,478483200,0,0,0,0,1437868800,132.58-198.86,0,0,1465586470,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,603414.00,1,0,19886,13258,1,1,1,0,0,1,0,2.19575e+07,0,0,603414,"Stage 1 Long Term ASM scrip,EPS based on previous 4 trailing quarters in the scrip is zero"
315,SG,nse_cm,,704WB35,704WB35-SG,,704WB35-SG,IN3420200112,,,,SDL WB 7.04% 2035,,,1,100,-1,-1,2,-1,NSE,,,1286323200,,1286323200,0,0,0,0,0,95.00-105.00,0,0,1465577413,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2.5e+08,0,0,1000000,
3150,EQ,nse_cm,,SIEMENS,SIEMENS-EQ,,SIEMENS,INE003A01024,,,,SIEMENS LTD,,,10,1,-1,-1,2,-1,NSE,,,467510400,,494812800,0,0,0,0,1428451200,3224.50-3940.90,0,0,1465586470,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,27777.00,1,0,394090,322450,1,1,1,0,0,1,0,3.56121e+08,0,0,27777,The scrip PE is greater than 50 for previous 4 trailing quarters
317,EQ,nse_cm,,BAJFINANCE,BAJFINANCE-EQ,,BAJFINANCE,INE296A01032,,,,BAJAJ FINANCE LIMITED,,,5,1,-1,-1,2,-1,NSE,,,476668800,,,0,0,0,0,1467244800,795.70-972.50,0,0,1465586469,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,112004.00,1,0,97250,79570,1,1,1,0,0,1,0,6.22248e+09,0,0,112004,
3172,EQ,nse_cm,,GILT5YBEES,GILT5YBEES-EQ,,GILT5YBEES,INF204KC1030,,,,RELCAPAMC - NETFGILT5Y,,,1,1,-1,-1,2,-1,NSE,,,1302307200,,1302307200,0,0,0,0,0,62.07-68.59,0,0,1465579226,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,1313074.00,1,0,6859,6207,1,1,1,0,0,1,0,4.01552e+07,0,0,1313074,
31837,EQ,nse_cm,,SREEL,SREEL-EQ,,SREEL,INE099F01013,,,,SREELEATHERS LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1073001600,,1073001600,0,0,0,0,1455408000,157.73-236.59,0,0,1465586470,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,507187.00,1,0,23659,15773,1,1,1,0,0,1,0,2.3155e+07,0,0,507187,
31966,N2,nse_cm,,863NHB29,863NHB29-N2,,863NHB29-N2,INE557F07090,,,,BOND 8.63%PA TF TR-I S 2A,,,1,1,-1,-1,2,-1,NSE,,,1074297600,,1074297600,0,0,0,0,1451433600,4880.00-7320.00,0,0,1465577419,,,,,,,,,,CASH,,,,,500000,,,,0,20,,0.0000,T+1,315513000,0,1,16393.00,1,0,732000,488000,1,1,1,0,0,1,0,814323,0,0,16393,
321,SG,nse_cm,,705HR40,705HR40-SG,,705HR40-SG,IN1620200106,,,,SDL HR 7.05% 2040,,,1,100,-1,-1,2,-1,NSE,,,1286323200,,1286323200,0,0,0,0,0,95.00-105.00,0,0,1465577413,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,3e+08,0,0,999900,
3232,BL,nse_cm,,LODHA,LODHA-BL,,LODHA-BL,INE670K01029,,,,LODHA DEVELOPERS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1303257600,,1303257600,0,0,0,0,1440288000,836.15-887.85,0,0,1465579285,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,111875.00,1,0,88785,83615,1,1,1,0,0,1,0,9.98892e+08,0,0,111875,
324,EQ,nse_cm,,ANGELONE,ANGELONE-EQ,,ANGELONE,INE732I01021,,,,ANGEL ONE LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1286323200,,1286323200,0,0,0,0,1459036800,296.90-362.80,0,0,1465586469,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,302715.00,1,0,36280,29690,1,1,1,0,0,1,0,9.09055e+08,0,0,302715,
3265,SG,nse_cm,,685NL31,685NL31-SG,,685NL31-SG,IN2620210012,,,,SDL NL 6.85% 2031,,,1,100,-1,-1,2,-1,NSE,,,1303603200,,1303603200,0,0,0,0,0,95.00-105.00,0,0,1465577413,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999985.00,100,0,10500,9500,1,1,1,0,0,1,0,3.5e+07,0,0,999985,
3266,SG,nse_cm,,689TS51,689TS51-SG,,689TS51-SG,IN4520210019,,,,SDL TS 6.89% 2051,,,1,100,-1,-1,2,-1,NSE,,,1303603200,,1303603200,0,0,0,0,0,95.00-105.00,0,0,1465577413,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+08,0,0,999900,
3291,EQ,nse_cm,,STARPAPER,STARPAPER-EQ,,STARPAPER,INE733A01018,,,,STAR PAPER MILLS LTD,,,1,1,-1,-1,2,-1,NSE,,,484531200,,495417600,0,0,0,0,1442620800,106.29-159.43,0,0,1465586470,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,510393.00,1,0,15943,10629,1,1,1,0,0,1,0,1.56084e+07,0,0,510393,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100
3345,EQ,nse_cm,,SUNDRMFAST,SUNDRMFAST-EQ,,SUNDRMFAST,INE387A01021,,,,SUNDRAM FASTENERS LTD,,,5,1,-1,-1,2,-1,NSE,,,470275200,,,0,0,0,0,1462665600,664.35-996.45,0,0,1465586470,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,120403.00,1,0,99645,66435,1,1,1,0,0,1,0,2.10128e+08,0,0,120403,
3391,SG,nse_cm,,696TS51,696TS51-SG,,696TS51-SG,IN4520210027,,,,SDL TS 6.96% 2051,,,1,100,-1,-1,2,-1,NSE,,,1304812800,,1304812800,0,0,0,0,0,95.00-105.00,0,0,1465577413,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+08,0,0,999900,
34,EQ,nse_cm,,ADOR,ADOR-EQ,,ADOR,INE045A01017,,,,ADOR WELDING LTD,,,10,1,-1,-1,2,-1,NSE,,,470275200,,484531200,0,0,0,0,1436400000,893.60-1340.20,0,0,1465586469,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,89520.00,1,0,134020,89360,1,1,1,0,0,1,0,1.74028e+07,0,0,89520,
3432,EQ,nse_cm,,TATACONSUM,TATACONSUM-EQ,,TATACONSUM,INE192A01025,,,,TATA CONSUMER PRODUCT LTD,,,10,1,-1,-1,2,-1,NSE,,,467510400,,,0,0,0,0,1464134400,997.20-1218.80,0,0,1465586470,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,90049.00,1,0,121880,99720,1,1,1,0,0,1,0,9.89558e+08,0,0,90049,The scrip PE is greater than 50 for previous 4 trailing quarters
3451,NH,nse_cm,,769IGT28,769IGT28-NH,,769IGT28-NH,INE219X07249,,,,SEC RE NCD 7.69% SR.IV,,,1,1,-1,-1,2,-1,NSE,,,1305072000,,1305072000,0,0,0,0,1461196800,807.20-1210.80,0,0,1465577413,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,3934.00,1,0,121080,80720,1,1,1,0,0,1,0,120336,0,0,3934,
347,EQ,nse_cm,,BANARBEADS,BANARBEADS-EQ,,BANARBEADS,INE655B01011,,,,BANARAS BEADS LTD,,,1,1,-1,-1,2,-1,NSE,,,489974400,,489542400,0,0,0,0,1423440000,78.64-117.96,0,0,1465586469,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,217004.00,1,0,11796,7864,1,1,1,0,0,1,0,6.63622e+06,0,0,217004,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100
348,BL,nse_cm,,CAMS,CAMS-BL,,CAMS-BL,INE596I01020,,,,COMPUTER AGE MNGT SER LTD,,,5,1,-1,-1,2,-1,NSE,,,1286323200,,1286323200,0,0,0,0,1468108800,718.90-763.30,0,0,1465579279,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,133363.00,1,0,76330,71890,1,1,1,0,0,1,0,2.47888e+08,0,0,133363,
3511,SG,nse_cm,,677RJ31,677RJ31-SG,,677RJ31-SG,IN2920210076,,,,SDL RJ 6.77% 2031,,,1,100,-1,-1,2,-1,NSE,,,1305676800,,1305676800,0,0,0,0,0,95.00-105.00,0,0,1465577413,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,5e+07,0,0,1000000,
3800,GB,nse_cm,,SGBJU29III,SGBJU29III-GB,,SGBJU29III-GB,IN0020210087,,,,2.5%GOLDBONDS2029SR-III,,,1,1,-1,-1,2,-1,NSE,,,1308096000,,1308096000,0,0,0,0,0,13100.33-16011.51,0,0,1465579724,,,,,,,,,,CASH,,,,,488900,,,,0,20,,0.0000,T+1,315513000,0,1,6869.00,1,0,1.60115e+06,1.31003e+06,1,1,1,0,0,1,0,1.47923e+06,0,0,6869,
